ncodpers,added_products
269364,ind_tjcr_fin_ult1
269367,ind_tjcr_fin_ult1
269369,ind_tjcr_fin_ult1
269370,ind_tjcr_fin_ult1
269371,ind_tjcr_fin_ult1
269372,ind_tjcr_fin_ult1
269376,ind_tjcr_fin_ult1
269377,ind_tjcr_fin_ult1
269379,ind_tjcr_fin_ult1
269380,ind_tjcr_fin_ult1
269381,ind_tjcr_fin_ult1
269383,ind_tjcr_fin_ult1
269385,ind_tjcr_fin_ult1
269386,ind_tjcr_fin_ult1
269388,ind_tjcr_fin_ult1
269395,ind_tjcr_fin_ult1
269398,ind_tjcr_fin_ult1
269399,ind_tjcr_fin_ult1
269400,ind_tjcr_fin_ult1
269401,ind_tjcr_fin_ult1
269402,ind_tjcr_fin_ult1
269405,ind_tjcr_fin_ult1
269408,ind_tjcr_fin_ult1
269410,ind_tjcr_fin_ult1
269411,ind_tjcr_fin_ult1
269424,ind_tjcr_fin_ult1
269427,ind_tjcr_fin_ult1
269430,ind_tjcr_fin_ult1
269432,ind_tjcr_fin_ult1
269434,ind_tjcr_fin_ult1
269435,ind_tjcr_fin_ult1
269436,ind_tjcr_fin_ult1
269438,ind_tjcr_fin_ult1
269440,ind_tjcr_fin_ult1
269443,ind_tjcr_fin_ult1
269444,ind_tjcr_fin_ult1
269449,ind_tjcr_fin_ult1
269450,ind_tjcr_fin_ult1
269451,ind_tjcr_fin_ult1
269453,ind_tjcr_fin_ult1
269456,ind_tjcr_fin_ult1
269458,ind_tjcr_fin_ult1
269460,ind_tjcr_fin_ult1
269462,ind_tjcr_fin_ult1
269466,ind_tjcr_fin_ult1
269469,ind_tjcr_fin_ult1
269470,ind_tjcr_fin_ult1
269471,ind_tjcr_fin_ult1
269474,ind_tjcr_fin_ult1
269477,ind_tjcr_fin_ult1
269479,ind_tjcr_fin_ult1
269482,ind_tjcr_fin_ult1
269483,ind_tjcr_fin_ult1
269485,ind_tjcr_fin_ult1
269487,ind_tjcr_fin_ult1
269488,ind_tjcr_fin_ult1
269489,ind_tjcr_fin_ult1
269490,ind_tjcr_fin_ult1
269492,ind_tjcr_fin_ult1
269494,ind_tjcr_fin_ult1
269495,ind_tjcr_fin_ult1
269496,ind_tjcr_fin_ult1
269502,ind_tjcr_fin_ult1
269504,ind_tjcr_fin_ult1
269505,ind_tjcr_fin_ult1
269507,ind_tjcr_fin_ult1
269508,ind_tjcr_fin_ult1
269511,ind_tjcr_fin_ult1
269512,ind_tjcr_fin_ult1
269516,ind_tjcr_fin_ult1
269517,ind_tjcr_fin_ult1
269518,ind_tjcr_fin_ult1
269519,ind_tjcr_fin_ult1
269520,ind_tjcr_fin_ult1
269521,ind_tjcr_fin_ult1
269522,ind_tjcr_fin_ult1
269527,ind_tjcr_fin_ult1
269528,ind_tjcr_fin_ult1
269533,ind_tjcr_fin_ult1
269534,ind_tjcr_fin_ult1
269537,ind_tjcr_fin_ult1
269539,ind_tjcr_fin_ult1
269541,ind_tjcr_fin_ult1
269553,ind_tjcr_fin_ult1
269558,ind_tjcr_fin_ult1
269559,ind_tjcr_fin_ult1
269560,ind_tjcr_fin_ult1
269562,ind_tjcr_fin_ult1
269565,ind_tjcr_fin_ult1
269566,ind_tjcr_fin_ult1
269567,ind_tjcr_fin_ult1
269571,ind_tjcr_fin_ult1
269573,ind_tjcr_fin_ult1
269577,ind_tjcr_fin_ult1
269578,ind_tjcr_fin_ult1
269585,ind_tjcr_fin_ult1
269586,ind_tjcr_fin_ult1
269588,ind_tjcr_fin_ult1
269590,ind_tjcr_fin_ult1
269591,ind_tjcr_fin_ult1
269594,ind_tjcr_fin_ult1
269595,ind_tjcr_fin_ult1
269596,ind_tjcr_fin_ult1
269597,ind_tjcr_fin_ult1
269603,ind_tjcr_fin_ult1
269605,ind_tjcr_fin_ult1
269606,ind_tjcr_fin_ult1
269607,ind_tjcr_fin_ult1
269609,ind_tjcr_fin_ult1
269610,ind_tjcr_fin_ult1
269612,ind_tjcr_fin_ult1
269616,ind_tjcr_fin_ult1
269618,ind_tjcr_fin_ult1
269619,ind_tjcr_fin_ult1
269620,ind_tjcr_fin_ult1
269623,ind_tjcr_fin_ult1
269624,ind_tjcr_fin_ult1
269626,ind_tjcr_fin_ult1
269629,ind_tjcr_fin_ult1
269630,ind_tjcr_fin_ult1
269631,ind_tjcr_fin_ult1
269632,ind_tjcr_fin_ult1
269636,ind_tjcr_fin_ult1
269640,ind_tjcr_fin_ult1
269646,ind_tjcr_fin_ult1
269647,ind_tjcr_fin_ult1
269649,ind_tjcr_fin_ult1
269651,ind_tjcr_fin_ult1
269652,ind_tjcr_fin_ult1
269654,ind_tjcr_fin_ult1
269655,ind_tjcr_fin_ult1
269656,ind_tjcr_fin_ult1
269659,ind_tjcr_fin_ult1
269660,ind_tjcr_fin_ult1
269661,ind_tjcr_fin_ult1
269662,ind_tjcr_fin_ult1
269663,ind_tjcr_fin_ult1
269664,ind_tjcr_fin_ult1
269665,ind_tjcr_fin_ult1
269672,ind_tjcr_fin_ult1
269674,ind_tjcr_fin_ult1
269677,ind_tjcr_fin_ult1
269678,ind_tjcr_fin_ult1
269679,ind_tjcr_fin_ult1
269687,ind_tjcr_fin_ult1
269689,ind_tjcr_fin_ult1
269690,ind_tjcr_fin_ult1
269692,ind_tjcr_fin_ult1
269693,ind_tjcr_fin_ult1
269696,ind_tjcr_fin_ult1
269698,ind_tjcr_fin_ult1
269699,ind_tjcr_fin_ult1
269700,ind_tjcr_fin_ult1
269704,ind_tjcr_fin_ult1
269705,ind_tjcr_fin_ult1
269706,ind_tjcr_fin_ult1
269707,ind_tjcr_fin_ult1
269708,ind_tjcr_fin_ult1
269710,ind_tjcr_fin_ult1
269711,ind_tjcr_fin_ult1
269712,ind_tjcr_fin_ult1
269714,ind_tjcr_fin_ult1
269715,ind_tjcr_fin_ult1
269718,ind_tjcr_fin_ult1
269719,ind_tjcr_fin_ult1
269720,ind_tjcr_fin_ult1
269721,ind_tjcr_fin_ult1
269723,ind_tjcr_fin_ult1
269725,ind_tjcr_fin_ult1
269727,ind_tjcr_fin_ult1
269728,ind_tjcr_fin_ult1
269731,ind_tjcr_fin_ult1
269736,ind_tjcr_fin_ult1
269737,ind_tjcr_fin_ult1
269738,ind_tjcr_fin_ult1
269740,ind_tjcr_fin_ult1
269746,ind_tjcr_fin_ult1
269747,ind_tjcr_fin_ult1
269748,ind_tjcr_fin_ult1
269756,ind_tjcr_fin_ult1
269757,ind_tjcr_fin_ult1
269758,ind_tjcr_fin_ult1
269761,ind_tjcr_fin_ult1
269765,ind_tjcr_fin_ult1
269769,ind_tjcr_fin_ult1
269771,ind_tjcr_fin_ult1
269772,ind_tjcr_fin_ult1
269773,ind_tjcr_fin_ult1
269774,ind_tjcr_fin_ult1
269778,ind_tjcr_fin_ult1
269780,ind_tjcr_fin_ult1
269782,ind_tjcr_fin_ult1
269784,ind_tjcr_fin_ult1
269791,ind_tjcr_fin_ult1
269796,ind_tjcr_fin_ult1
269798,ind_tjcr_fin_ult1
269802,ind_tjcr_fin_ult1
269811,ind_tjcr_fin_ult1
269814,ind_tjcr_fin_ult1
269815,ind_tjcr_fin_ult1
269817,ind_tjcr_fin_ult1
269818,ind_tjcr_fin_ult1
269819,ind_tjcr_fin_ult1
269820,ind_tjcr_fin_ult1
269825,ind_tjcr_fin_ult1
269828,ind_tjcr_fin_ult1
269830,ind_tjcr_fin_ult1
269833,ind_tjcr_fin_ult1
269835,ind_tjcr_fin_ult1
269836,ind_tjcr_fin_ult1
269839,ind_tjcr_fin_ult1
269840,ind_tjcr_fin_ult1
269842,ind_tjcr_fin_ult1
269845,ind_tjcr_fin_ult1
269847,ind_tjcr_fin_ult1
269849,ind_tjcr_fin_ult1
269851,ind_tjcr_fin_ult1
269852,ind_tjcr_fin_ult1
269855,ind_tjcr_fin_ult1
269857,ind_tjcr_fin_ult1
269860,ind_tjcr_fin_ult1
269862,ind_tjcr_fin_ult1
269864,ind_tjcr_fin_ult1
269867,ind_tjcr_fin_ult1
269868,ind_tjcr_fin_ult1
269870,ind_tjcr_fin_ult1
269871,ind_tjcr_fin_ult1
269875,ind_tjcr_fin_ult1
269876,ind_tjcr_fin_ult1
269880,ind_tjcr_fin_ult1
269882,ind_tjcr_fin_ult1
269884,ind_tjcr_fin_ult1
269886,ind_tjcr_fin_ult1
269888,ind_tjcr_fin_ult1
269890,ind_tjcr_fin_ult1
269892,ind_tjcr_fin_ult1
269894,ind_tjcr_fin_ult1
269898,ind_tjcr_fin_ult1
269899,ind_tjcr_fin_ult1
269900,ind_tjcr_fin_ult1
269903,ind_tjcr_fin_ult1
269904,ind_tjcr_fin_ult1
269907,ind_tjcr_fin_ult1
269908,ind_tjcr_fin_ult1
269913,ind_tjcr_fin_ult1
269914,ind_tjcr_fin_ult1
269915,ind_tjcr_fin_ult1
269917,ind_tjcr_fin_ult1
269918,ind_tjcr_fin_ult1
269922,ind_tjcr_fin_ult1
269923,ind_tjcr_fin_ult1
269924,ind_tjcr_fin_ult1
269925,ind_tjcr_fin_ult1
269926,ind_tjcr_fin_ult1
269927,ind_tjcr_fin_ult1
269928,ind_tjcr_fin_ult1
269929,ind_tjcr_fin_ult1
269930,ind_tjcr_fin_ult1
269933,ind_tjcr_fin_ult1
269935,ind_tjcr_fin_ult1
269940,ind_tjcr_fin_ult1
269941,ind_tjcr_fin_ult1
269943,ind_tjcr_fin_ult1
269945,ind_tjcr_fin_ult1
269946,ind_tjcr_fin_ult1
269947,ind_tjcr_fin_ult1
269949,ind_tjcr_fin_ult1
269950,ind_tjcr_fin_ult1
269952,ind_tjcr_fin_ult1
269953,ind_tjcr_fin_ult1
269954,ind_tjcr_fin_ult1
269955,ind_tjcr_fin_ult1
269956,ind_tjcr_fin_ult1
269957,ind_tjcr_fin_ult1
269958,ind_tjcr_fin_ult1
269960,ind_tjcr_fin_ult1
269961,ind_tjcr_fin_ult1
269964,ind_tjcr_fin_ult1
269965,ind_tjcr_fin_ult1
269967,ind_tjcr_fin_ult1
269969,ind_tjcr_fin_ult1
269971,ind_tjcr_fin_ult1
269975,ind_tjcr_fin_ult1
269976,ind_tjcr_fin_ult1
269979,ind_tjcr_fin_ult1
269980,ind_tjcr_fin_ult1
269984,ind_tjcr_fin_ult1
269985,ind_tjcr_fin_ult1
269986,ind_tjcr_fin_ult1
269988,ind_tjcr_fin_ult1
269989,ind_tjcr_fin_ult1
269990,ind_tjcr_fin_ult1
269991,ind_tjcr_fin_ult1
269996,ind_tjcr_fin_ult1
269997,ind_tjcr_fin_ult1
269998,ind_tjcr_fin_ult1
270001,ind_tjcr_fin_ult1
270002,ind_tjcr_fin_ult1
270004,ind_tjcr_fin_ult1
270005,ind_tjcr_fin_ult1
270006,ind_tjcr_fin_ult1
270007,ind_tjcr_fin_ult1
270009,ind_tjcr_fin_ult1
270010,ind_tjcr_fin_ult1
270011,ind_tjcr_fin_ult1
270013,ind_tjcr_fin_ult1
270014,ind_tjcr_fin_ult1
270015,ind_tjcr_fin_ult1
270017,ind_tjcr_fin_ult1
270018,ind_tjcr_fin_ult1
270021,ind_tjcr_fin_ult1
270022,ind_tjcr_fin_ult1
270025,ind_tjcr_fin_ult1
270029,ind_tjcr_fin_ult1
270030,ind_tjcr_fin_ult1
270031,ind_tjcr_fin_ult1
270033,ind_tjcr_fin_ult1
270036,ind_tjcr_fin_ult1
270037,ind_tjcr_fin_ult1
270040,ind_tjcr_fin_ult1
270042,ind_tjcr_fin_ult1
270043,ind_tjcr_fin_ult1
270044,ind_tjcr_fin_ult1
270047,ind_tjcr_fin_ult1
270048,ind_tjcr_fin_ult1
270049,ind_tjcr_fin_ult1
270050,ind_tjcr_fin_ult1
270051,ind_tjcr_fin_ult1
270052,ind_tjcr_fin_ult1
270054,ind_tjcr_fin_ult1
270057,ind_tjcr_fin_ult1
270061,ind_tjcr_fin_ult1
270063,ind_tjcr_fin_ult1
270069,ind_tjcr_fin_ult1
270072,ind_tjcr_fin_ult1
270073,ind_tjcr_fin_ult1
270077,ind_tjcr_fin_ult1
270081,ind_tjcr_fin_ult1
270082,ind_tjcr_fin_ult1
270083,ind_tjcr_fin_ult1
270084,ind_tjcr_fin_ult1
270086,ind_tjcr_fin_ult1
270091,ind_tjcr_fin_ult1
270094,ind_tjcr_fin_ult1
270095,ind_tjcr_fin_ult1
270096,ind_tjcr_fin_ult1
270097,ind_tjcr_fin_ult1
270098,ind_tjcr_fin_ult1
270100,ind_tjcr_fin_ult1
270102,ind_tjcr_fin_ult1
270103,ind_tjcr_fin_ult1
270104,ind_tjcr_fin_ult1
270107,ind_tjcr_fin_ult1
270108,ind_tjcr_fin_ult1
270109,ind_tjcr_fin_ult1
270112,ind_tjcr_fin_ult1
270114,ind_tjcr_fin_ult1
270119,ind_tjcr_fin_ult1
270120,ind_tjcr_fin_ult1
270123,ind_tjcr_fin_ult1
270124,ind_tjcr_fin_ult1
270126,ind_tjcr_fin_ult1
270131,ind_tjcr_fin_ult1
270133,ind_tjcr_fin_ult1
270136,ind_tjcr_fin_ult1
270137,ind_tjcr_fin_ult1
270138,ind_tjcr_fin_ult1
270140,ind_tjcr_fin_ult1
270142,ind_tjcr_fin_ult1
270147,ind_tjcr_fin_ult1
270149,ind_tjcr_fin_ult1
270151,ind_tjcr_fin_ult1
270152,ind_tjcr_fin_ult1
270155,ind_tjcr_fin_ult1
270156,ind_tjcr_fin_ult1
270158,ind_tjcr_fin_ult1
270160,ind_tjcr_fin_ult1
270162,ind_tjcr_fin_ult1
270163,ind_tjcr_fin_ult1
270164,ind_tjcr_fin_ult1
270165,ind_tjcr_fin_ult1
270166,ind_tjcr_fin_ult1
270167,ind_tjcr_fin_ult1
270168,ind_tjcr_fin_ult1
270169,ind_tjcr_fin_ult1
270170,ind_tjcr_fin_ult1
270173,ind_tjcr_fin_ult1
270174,ind_tjcr_fin_ult1
270178,ind_tjcr_fin_ult1
270179,ind_tjcr_fin_ult1
270183,ind_tjcr_fin_ult1
270185,ind_tjcr_fin_ult1
270187,ind_tjcr_fin_ult1
270190,ind_tjcr_fin_ult1
270191,ind_tjcr_fin_ult1
270193,ind_tjcr_fin_ult1
270194,ind_tjcr_fin_ult1
270196,ind_tjcr_fin_ult1
270197,ind_tjcr_fin_ult1
270198,ind_tjcr_fin_ult1
270201,ind_tjcr_fin_ult1
270202,ind_tjcr_fin_ult1
270205,ind_tjcr_fin_ult1
270206,ind_tjcr_fin_ult1
270207,ind_tjcr_fin_ult1
270208,ind_tjcr_fin_ult1
270209,ind_tjcr_fin_ult1
270210,ind_tjcr_fin_ult1
270211,ind_tjcr_fin_ult1
270212,ind_tjcr_fin_ult1
270217,ind_tjcr_fin_ult1
270219,ind_tjcr_fin_ult1
270222,ind_tjcr_fin_ult1
270223,ind_tjcr_fin_ult1
270225,ind_tjcr_fin_ult1
270226,ind_tjcr_fin_ult1
270227,ind_tjcr_fin_ult1
270228,ind_tjcr_fin_ult1
270229,ind_tjcr_fin_ult1
270230,ind_tjcr_fin_ult1
270233,ind_tjcr_fin_ult1
270237,ind_tjcr_fin_ult1
270238,ind_tjcr_fin_ult1
270239,ind_tjcr_fin_ult1
270240,ind_tjcr_fin_ult1
270242,ind_tjcr_fin_ult1
270247,ind_tjcr_fin_ult1
270248,ind_tjcr_fin_ult1
270250,ind_tjcr_fin_ult1
270252,ind_tjcr_fin_ult1
270254,ind_tjcr_fin_ult1
270256,ind_tjcr_fin_ult1
270257,ind_tjcr_fin_ult1
270258,ind_tjcr_fin_ult1
270259,ind_tjcr_fin_ult1
270263,ind_tjcr_fin_ult1
270264,ind_tjcr_fin_ult1
270265,ind_tjcr_fin_ult1
270269,ind_tjcr_fin_ult1
270271,ind_tjcr_fin_ult1
270275,ind_tjcr_fin_ult1
270277,ind_tjcr_fin_ult1
270278,ind_tjcr_fin_ult1
270279,ind_tjcr_fin_ult1
270282,ind_tjcr_fin_ult1
270289,ind_tjcr_fin_ult1
270291,ind_tjcr_fin_ult1
270293,ind_tjcr_fin_ult1
270294,ind_tjcr_fin_ult1
270299,ind_tjcr_fin_ult1
270300,ind_tjcr_fin_ult1
270302,ind_tjcr_fin_ult1
270304,ind_tjcr_fin_ult1
270305,ind_tjcr_fin_ult1
270307,ind_tjcr_fin_ult1
270309,ind_tjcr_fin_ult1
270312,ind_tjcr_fin_ult1
270314,ind_tjcr_fin_ult1
270318,ind_tjcr_fin_ult1
270319,ind_tjcr_fin_ult1
270320,ind_tjcr_fin_ult1
270323,ind_tjcr_fin_ult1
270324,ind_tjcr_fin_ult1
270325,ind_tjcr_fin_ult1
270327,ind_tjcr_fin_ult1
270328,ind_tjcr_fin_ult1
270329,ind_tjcr_fin_ult1
270331,ind_tjcr_fin_ult1
270332,ind_tjcr_fin_ult1
270334,ind_tjcr_fin_ult1
270335,ind_tjcr_fin_ult1
270336,ind_tjcr_fin_ult1
270337,ind_tjcr_fin_ult1
270338,ind_tjcr_fin_ult1
270341,ind_tjcr_fin_ult1
270342,ind_tjcr_fin_ult1
270345,ind_tjcr_fin_ult1
270346,ind_tjcr_fin_ult1
270347,ind_tjcr_fin_ult1
270348,ind_tjcr_fin_ult1
270349,ind_tjcr_fin_ult1
270351,ind_tjcr_fin_ult1
270353,ind_tjcr_fin_ult1
270354,ind_tjcr_fin_ult1
270360,ind_tjcr_fin_ult1
270361,ind_tjcr_fin_ult1
270363,ind_tjcr_fin_ult1
270364,ind_tjcr_fin_ult1
270367,ind_tjcr_fin_ult1
270368,ind_tjcr_fin_ult1
270369,ind_tjcr_fin_ult1
270370,ind_tjcr_fin_ult1
270371,ind_tjcr_fin_ult1
270373,ind_tjcr_fin_ult1
270377,ind_tjcr_fin_ult1
270381,ind_tjcr_fin_ult1
270384,ind_tjcr_fin_ult1
270385,ind_tjcr_fin_ult1
270386,ind_tjcr_fin_ult1
270388,ind_tjcr_fin_ult1
270390,ind_tjcr_fin_ult1
270391,ind_tjcr_fin_ult1
270396,ind_tjcr_fin_ult1
270399,ind_tjcr_fin_ult1
270400,ind_tjcr_fin_ult1
270401,ind_tjcr_fin_ult1
270402,ind_tjcr_fin_ult1
270403,ind_tjcr_fin_ult1
270406,ind_tjcr_fin_ult1
270407,ind_tjcr_fin_ult1
270408,ind_tjcr_fin_ult1
270412,ind_tjcr_fin_ult1
270413,ind_tjcr_fin_ult1
270417,ind_tjcr_fin_ult1
270418,ind_tjcr_fin_ult1
270421,ind_tjcr_fin_ult1
270430,ind_tjcr_fin_ult1
270431,ind_tjcr_fin_ult1
270433,ind_tjcr_fin_ult1
270434,ind_tjcr_fin_ult1
270435,ind_tjcr_fin_ult1
270436,ind_tjcr_fin_ult1
270439,ind_tjcr_fin_ult1
270440,ind_tjcr_fin_ult1
270441,ind_tjcr_fin_ult1
270442,ind_tjcr_fin_ult1
270443,ind_tjcr_fin_ult1
270445,ind_tjcr_fin_ult1
270446,ind_tjcr_fin_ult1
270449,ind_tjcr_fin_ult1
270450,ind_tjcr_fin_ult1
270452,ind_tjcr_fin_ult1
270457,ind_tjcr_fin_ult1
270462,ind_tjcr_fin_ult1
270465,ind_tjcr_fin_ult1
270467,ind_tjcr_fin_ult1
270469,ind_tjcr_fin_ult1
270472,ind_tjcr_fin_ult1
270475,ind_tjcr_fin_ult1
270480,ind_tjcr_fin_ult1
270481,ind_tjcr_fin_ult1
270482,ind_tjcr_fin_ult1
270484,ind_tjcr_fin_ult1
270487,ind_tjcr_fin_ult1
270490,ind_tjcr_fin_ult1
270491,ind_tjcr_fin_ult1
270492,ind_tjcr_fin_ult1
270495,ind_tjcr_fin_ult1
270496,ind_tjcr_fin_ult1
270497,ind_tjcr_fin_ult1
270498,ind_tjcr_fin_ult1
270500,ind_tjcr_fin_ult1
270502,ind_tjcr_fin_ult1
270503,ind_tjcr_fin_ult1
270504,ind_tjcr_fin_ult1
270505,ind_tjcr_fin_ult1
270506,ind_tjcr_fin_ult1
270507,ind_tjcr_fin_ult1
270508,ind_tjcr_fin_ult1
270510,ind_tjcr_fin_ult1
270511,ind_tjcr_fin_ult1
270513,ind_tjcr_fin_ult1
270518,ind_tjcr_fin_ult1
270521,ind_tjcr_fin_ult1
270522,ind_tjcr_fin_ult1
270523,ind_tjcr_fin_ult1
270524,ind_tjcr_fin_ult1
270525,ind_tjcr_fin_ult1
270526,ind_tjcr_fin_ult1
270528,ind_tjcr_fin_ult1
270529,ind_tjcr_fin_ult1
270530,ind_tjcr_fin_ult1
270531,ind_tjcr_fin_ult1
270532,ind_tjcr_fin_ult1
270535,ind_tjcr_fin_ult1
270538,ind_tjcr_fin_ult1
270540,ind_tjcr_fin_ult1
270541,ind_tjcr_fin_ult1
270542,ind_tjcr_fin_ult1
270544,ind_tjcr_fin_ult1
270547,ind_tjcr_fin_ult1
270548,ind_tjcr_fin_ult1
270551,ind_tjcr_fin_ult1
270554,ind_tjcr_fin_ult1
270555,ind_tjcr_fin_ult1
270558,ind_tjcr_fin_ult1
270560,ind_tjcr_fin_ult1
270561,ind_tjcr_fin_ult1
270562,ind_tjcr_fin_ult1
270564,ind_tjcr_fin_ult1
270565,ind_tjcr_fin_ult1
270569,ind_tjcr_fin_ult1
270571,ind_tjcr_fin_ult1
270573,ind_tjcr_fin_ult1
270574,ind_tjcr_fin_ult1
270575,ind_tjcr_fin_ult1
270578,ind_tjcr_fin_ult1
270580,ind_tjcr_fin_ult1
270582,ind_tjcr_fin_ult1
270583,ind_tjcr_fin_ult1
270584,ind_tjcr_fin_ult1
270585,ind_tjcr_fin_ult1
270587,ind_tjcr_fin_ult1
270589,ind_tjcr_fin_ult1
270591,ind_tjcr_fin_ult1
270595,ind_tjcr_fin_ult1
270596,ind_tjcr_fin_ult1
270598,ind_tjcr_fin_ult1
270599,ind_tjcr_fin_ult1
270600,ind_tjcr_fin_ult1
270603,ind_tjcr_fin_ult1
270606,ind_tjcr_fin_ult1
270609,ind_tjcr_fin_ult1
270610,ind_tjcr_fin_ult1
270614,ind_tjcr_fin_ult1
270615,ind_tjcr_fin_ult1
270618,ind_tjcr_fin_ult1
270621,ind_tjcr_fin_ult1
270622,ind_tjcr_fin_ult1
270627,ind_tjcr_fin_ult1
270629,ind_tjcr_fin_ult1
270643,ind_tjcr_fin_ult1
270652,ind_tjcr_fin_ult1
270654,ind_tjcr_fin_ult1
270655,ind_tjcr_fin_ult1
270659,ind_tjcr_fin_ult1
270660,ind_tjcr_fin_ult1
270662,ind_tjcr_fin_ult1
270668,ind_tjcr_fin_ult1
270671,ind_tjcr_fin_ult1
270672,ind_tjcr_fin_ult1
270673,ind_tjcr_fin_ult1
270674,ind_tjcr_fin_ult1
270676,ind_tjcr_fin_ult1
270677,ind_tjcr_fin_ult1
270679,ind_tjcr_fin_ult1
270680,ind_tjcr_fin_ult1
270681,ind_tjcr_fin_ult1
270682,ind_tjcr_fin_ult1
270684,ind_tjcr_fin_ult1
270685,ind_tjcr_fin_ult1
270687,ind_tjcr_fin_ult1
270688,ind_tjcr_fin_ult1
270689,ind_tjcr_fin_ult1
270692,ind_tjcr_fin_ult1
270693,ind_tjcr_fin_ult1
270695,ind_tjcr_fin_ult1
270696,ind_tjcr_fin_ult1
270697,ind_tjcr_fin_ult1
270700,ind_tjcr_fin_ult1
270702,ind_tjcr_fin_ult1
270703,ind_tjcr_fin_ult1
270705,ind_tjcr_fin_ult1
270706,ind_tjcr_fin_ult1
270708,ind_tjcr_fin_ult1
270710,ind_tjcr_fin_ult1
270712,ind_tjcr_fin_ult1
270713,ind_tjcr_fin_ult1
270715,ind_tjcr_fin_ult1
270717,ind_tjcr_fin_ult1
270719,ind_tjcr_fin_ult1
270720,ind_tjcr_fin_ult1
270721,ind_tjcr_fin_ult1
270722,ind_tjcr_fin_ult1
270723,ind_tjcr_fin_ult1
270724,ind_tjcr_fin_ult1
270726,ind_tjcr_fin_ult1
270727,ind_tjcr_fin_ult1
270728,ind_tjcr_fin_ult1
270730,ind_tjcr_fin_ult1
270732,ind_tjcr_fin_ult1
270734,ind_tjcr_fin_ult1
270735,ind_tjcr_fin_ult1
270739,ind_tjcr_fin_ult1
270740,ind_tjcr_fin_ult1
270742,ind_tjcr_fin_ult1
270749,ind_tjcr_fin_ult1
270750,ind_tjcr_fin_ult1
270751,ind_tjcr_fin_ult1
270753,ind_tjcr_fin_ult1
270754,ind_tjcr_fin_ult1
270756,ind_tjcr_fin_ult1
270758,ind_tjcr_fin_ult1
270763,ind_tjcr_fin_ult1
270771,ind_tjcr_fin_ult1
270772,ind_tjcr_fin_ult1
270774,ind_tjcr_fin_ult1
270778,ind_tjcr_fin_ult1
270780,ind_tjcr_fin_ult1
270782,ind_tjcr_fin_ult1
270785,ind_tjcr_fin_ult1
270786,ind_tjcr_fin_ult1
270789,ind_tjcr_fin_ult1
270791,ind_tjcr_fin_ult1
270799,ind_tjcr_fin_ult1
270801,ind_tjcr_fin_ult1
270803,ind_tjcr_fin_ult1
270805,ind_tjcr_fin_ult1
270807,ind_tjcr_fin_ult1
270809,ind_tjcr_fin_ult1
270812,ind_tjcr_fin_ult1
270813,ind_tjcr_fin_ult1
270815,ind_tjcr_fin_ult1
270816,ind_tjcr_fin_ult1
270817,ind_tjcr_fin_ult1
270818,ind_tjcr_fin_ult1
270820,ind_tjcr_fin_ult1
270822,ind_tjcr_fin_ult1
270824,ind_tjcr_fin_ult1
270827,ind_tjcr_fin_ult1
270829,ind_tjcr_fin_ult1
270830,ind_tjcr_fin_ult1
270831,ind_tjcr_fin_ult1
270834,ind_tjcr_fin_ult1
270835,ind_tjcr_fin_ult1
270836,ind_tjcr_fin_ult1
270838,ind_tjcr_fin_ult1
270839,ind_tjcr_fin_ult1
270840,ind_tjcr_fin_ult1
270842,ind_tjcr_fin_ult1
270844,ind_tjcr_fin_ult1
270847,ind_tjcr_fin_ult1
270849,ind_tjcr_fin_ult1
270851,ind_tjcr_fin_ult1
270852,ind_tjcr_fin_ult1
270853,ind_tjcr_fin_ult1
270856,ind_tjcr_fin_ult1
270859,ind_tjcr_fin_ult1
270860,ind_tjcr_fin_ult1
270861,ind_tjcr_fin_ult1
270862,ind_tjcr_fin_ult1
270863,ind_tjcr_fin_ult1
270865,ind_tjcr_fin_ult1
270867,ind_tjcr_fin_ult1
270868,ind_tjcr_fin_ult1
270869,ind_tjcr_fin_ult1
270871,ind_tjcr_fin_ult1
270872,ind_tjcr_fin_ult1
270873,ind_tjcr_fin_ult1
270874,ind_tjcr_fin_ult1
270876,ind_tjcr_fin_ult1
270881,ind_tjcr_fin_ult1
270882,ind_tjcr_fin_ult1
270884,ind_tjcr_fin_ult1
270889,ind_tjcr_fin_ult1
270890,ind_tjcr_fin_ult1
270893,ind_tjcr_fin_ult1
270895,ind_tjcr_fin_ult1
270896,ind_tjcr_fin_ult1
270897,ind_tjcr_fin_ult1
270898,ind_tjcr_fin_ult1
270899,ind_tjcr_fin_ult1
270902,ind_tjcr_fin_ult1
270904,ind_tjcr_fin_ult1
270905,ind_tjcr_fin_ult1
270909,ind_tjcr_fin_ult1
270910,ind_tjcr_fin_ult1
270911,ind_tjcr_fin_ult1
270912,ind_tjcr_fin_ult1
270913,ind_tjcr_fin_ult1
270916,ind_tjcr_fin_ult1
270917,ind_tjcr_fin_ult1
270919,ind_tjcr_fin_ult1
270921,ind_tjcr_fin_ult1
270922,ind_tjcr_fin_ult1
270924,ind_tjcr_fin_ult1
270928,ind_tjcr_fin_ult1
270930,ind_tjcr_fin_ult1
270931,ind_tjcr_fin_ult1
270933,ind_tjcr_fin_ult1
270934,ind_tjcr_fin_ult1
270935,ind_tjcr_fin_ult1
270937,ind_tjcr_fin_ult1
270943,ind_tjcr_fin_ult1
270948,ind_tjcr_fin_ult1
270951,ind_tjcr_fin_ult1
270952,ind_tjcr_fin_ult1
